locus_chr	locus_start	locus_end	locus_name	locus_ngene	locus_width	locus_pheno	locus_mindistgene	locus_nspecialgene	locus_ninteractiongene	locus_hisig_type	gene_start	gene_end	gene_tss	gene_strand	gene_locusdist_kbp	gene_closestsnp	gene_name	gene_type	gene_prob_selected	gene_signet	gene_mindist	gene_special	gene_signet+	distance_score	special_score	ppi_score	TF_score	exp_score	gene_hisig_type	ppi_deg	ppi_deg_active_cnt	ppi_deg_active_names	TF_indeg	TF_in_active_cnt	TF_in_active_names	TF_outdeg	TF_out_active_cnt	TF_out_active_names	AFib_pops_score	Cardio_pops_score
1	44355260	44788170	rs272564	7	432.91	HR	TMEM53	0.0	4.0	poorsig	44775251	44778779	44775251	+	228.65	rs272564	RPS8	protein_coding	0.0	.	.	.	.	-14.099881809184184	0.0	89.77546577590395	1.9097011416987888	0.0007002736557637	poorsig	28	3	CACNA1C:omim;CALM1:omim;CAV3:omim	0	0	.	0	0	.	-0.0112741010133217	-0.0228216244840422
1	44355260	44788170	rs272564	7	432.91	HR	TMEM53	0.0	4.0	poorsig	44783585	44788170	44788170	-	241.569	rs272564	BEST4	protein_coding	0.0	.	.	.	.	-14.17962160080664	0.0	94.92323125471955	1.9097011416987888	0.1112457372728676	poorsig	0	0		0	0	.	0	0	.	-0.3672795601426502	-0.2388800600723027
1	50960267	51798427	rs17391905+rs7538988	7	838.16	QRS	C1orf185	0.0	5.0	poorsig	50437028	50960267	50960267	-	120.201	rs17391905	FAF1	protein_coding	0.0	.	.	.	.	-13.430503323104467	0.0	94.28746618142752	1.9097011416987888	0.0646970521419841	poorsig	15	4	CREBBP;NACA:exome;PAM;STK38	0	0	.	0	0	.	-0.0299788455989109	0.4950730395943131
1	50960267	51798427	rs17391905+rs7538988	7	838.16	QRS	C1orf185	0.0	5.0	poorsig	50960745	50974634	50960745	+	119.723	rs17391905	CDKN2C	protein_coding	0.0	.	.	.	.	-13.427552969331302	0.0	94.17867749489848	1.9097011416987888	0.0581995315517096	poorsig	5	0		0	0	.	0	0	.	0.4042775846264579	0.2012140922933068
1	50960267	51798427	rs17391905+rs7538988	7	838.16	PR+QRS	C1orf185	0.0	5.0	poorsig	51102221	51148086	51102221	+	21.753	rs17391905	C1orf185	protein_coding	1.0	signet	mindist	.	signet+	-12.822853891596791	0.0	95.57854330813564	1.9097011416987888	0.4320071749285025	mindist	0	0		0	0	.	0	0	.	0.0328388699149854	-0.2697851528694378
1	50960267	51798427	rs17391905+rs7538988	7	838.16	PR+QRS	C1orf185	0.0	5.0	poorsig	51236273	51273447	51236273	+	115.596	rs7538988	RNF11	protein_coding	0.0	.	.	.	.	-13.402079935812772	0.0	91.2668822980203	1.9097011416987888	0.0032464274397154	poorsig	18	1	ACVR2A	0	0	.	0	0	.	0.349908799652925	-0.0261568150658049
1	50960267	51798427	rs17391905+rs7538988	7	838.16	PR+QRS	C1orf185	0.0	5.0	poorsig	51287258	51345116	51287258	+	64.611	rs7538988	TTC39A	protein_coding	0.0	.	.	.	.	-13.087385820488755	0.0	95.57854330813564	1.9097011416987888	0.3315936481248533	poorsig	0	0		0	0	.	0	0	.	-0.0026073514972522	-0.0085347726456359
1	50960267	51798427	rs17391905+rs7538988	7	838.16	PR	C1orf185	0.0	5.0	poorsig	51354263	51519266	51519266	-	167.397	rs7538988	EPS15	protein_coding	0.0	.	.	.	.	-13.721810638331148	0.0	93.26830883836487	1.9097011416987888	0.0174484528047257	poorsig	14	2	GJA1;SGIP1	0	0	.	0	0	.	0.4390580011965029	-0.1023118289079962
1	50960267	51798427	rs17391905+rs7538988	7	838.16	PR	C1orf185	0.0	5.0	poorsig	51577179	51798427	51577179	+	225.31	rs7538988	OSBPL9	protein_coding	0.0	.	.	.	.	-14.07926636650139	0.0	95.29704333695744	1.9097011416987888	0.092807713008509	poorsig	1	0		0	0	.	0	0	.	-0.0659816542333054	-0.0448097586109775
1	61408005	61725423	rs2207790+rs9436640	1	317.418	QRS	TM2D1	0.0	0.0	poorsig	61681046	61725423	61725423	-	293.128	rs2207790	TM2D1	protein_coding	1.0	signet	mindist	.	signet+	-14.497858609573749	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	0	0		0	0	.	0	0	.	-0.0169010959037161	-0.1434283663803216
1	62114402	62319434	rs1890262	2	205.032	JT	L1TD1	0.0	2.0	poorsig	62194849	62212328	62194849	+	80.447	rs1890262	L1TD1	protein_coding	0.0	.	mindist	.	.	-13.1851301768734	0.0	90.10433730796328	1.9097011416987888	0.0053825725469779	mindist	20	1	GJA1	0	0	.	0	0	.	-0.1933958132071013	-0.1183822649261211
1	62114402	62319434	rs1890262	2	205.032	JT	L1TD1	0.0	2.0	poorsig	62236165	62319434	62236165	+	121.763	rs1890262	KANK4	protein_coding	1.0	signet	.	.	signet+	-13.4401444373172	0.0	95.57854330813564	1.9097011416987888	0.994617427453022	poorsig	3	1	MYLIP	0	0	.	0	0	.	-0.1258393940476113	0.0457055396111252
1	66525663	66779047	rs10789207	2	253.384	HR	SGIP1	0.0	1.0	poorsig	66533267	66751139	66533267	+	7.604	rs10789207	SGIP1	protein_coding	1.0	signet	mindist	.	signet+	-12.735522185453428	0.0	95.57854330813564	1.9097011416987888	0.5555031259532074	mindist	4	0		0	0	.	0	0	.	0.207033314502654	0.4136418798510485
1	66525663	66779047	rs10789207	2	253.384	HR	SGIP1	0.0	1.0	poorsig	66752459	66779047	66752459	+	226.796	rs10789207	DYNLT5	protein_coding	0.0	.	.	.	.	-14.088438386808765	0.0	96.7085282955622	1.9097011416987888	0.4444968740467925	poorsig	0	0		0	0	.	0	0	.		
1	87328880	87427449	rs2152735	1	98.569	HR	LMO4	0.0	1.0	poorsig	87328880	87348923	87328880	+	98.569	rs2152735	LMO4	protein_coding	1.0	signet	mindist	.	signet+	-13.296984384148123	0.0	95.57854330813564	1.9097011416987888	1.0	mindist	9	2	GABPB1;PITPNB	0	0	.	0	0	.	0.5902716445146923	0.233086797696314
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109062496	109076012	109076012	-	219.63	rs12127701	TAF13	protein_coding	0.0	.	.	.	.	-14.044207769364183	0.0	94.64285041993196	1.9097011416987888	0.0245452657051226	poorsig	1	0		0	0	.	0	0	.	-0.0531207062170156	-0.0279510062569352
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109090764	109096934	109090764	+	204.878	rs12127701	TMEM167B	protein_coding	0.0	.	.	.	.	-13.953154173419104	0.0	94.92323125471955	1.9097011416987888	0.0355860399034378	poorsig	0	0		0	0	.	0	0	.	0.1992036935035059	-0.1859288654725315
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109113679	109206781	109113679	+	181.963	rs12127701	ELAPOR1	protein_coding	0.0	.	.	.	.	-13.811716188665748	0.0	94.92323125471955	1.9097011416987888	0.0409925936687709	poorsig	0	0		0	0	.	0	0	.		
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109105951	109113857	109113857	-	181.785	rs12127701	CFAP276	protein_coding	0.0	.	.	.	.	-13.810617521361095	0.0	94.92323125471955	1.9097011416987888	0.0410376556406923	poorsig	0	0		0	0	.	0	0	.		
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109213918	109238182	109213918	+	81.724	rs12127701	SARS1	protein_coding	0.0	.	.	.	.	-13.193012188941044	0.0	94.92323125471955	1.9097011416987888	0.0761035876682738	poorsig	0	0		0	0	.	0	0	.		
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109249539	109275751	109249539	+	46.103	rs12127701	CELSR2	protein_coding	0.04	.	.	.	.	-12.973149109957877	0.0	95.57854330813564	1.9097011416987888	0.1825949917386206	poorsig	1	1	DTWD2	0	0	.	0	0	.	-0.0871593160309564	-0.1771498868281324
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109279556	109283186	109283186	-	12.456	rs12127701	PSRC1	protein_coding	0.0	.	.	.	.	-12.765470127937531	0.0	94.92323125471955	1.9097011416987888	0.1167036095398061	poorsig	0	0		0	0	.	0	0	.	0.1438214756535077	-0.1281745400890286
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109292365	109307011	109292365	+	3.277	rs12127701	MYBPHL	protein_coding	0.0	.	mindist	.	.	-12.708814694289222	0.0	94.64285041993196	1.9097011416987888	0.0933085802529102	mindist	1	0		0	0	.	0	0	.	-0.0840195378012662	-0.1345088424331303
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109309568	109397918	109397918	-	102.276	rs12127701	SORT1	protein_coding	0.0	.	.	.	.	-13.319865056610734	0.0	92.62578740549957	1.9097011416987888	0.0067382395132863	poorsig	15	2	ANO3;MED13L	0	0	.	0	0	.	-0.0538692255855462	0.3305736107635409
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109399042	109426448	109426448	-	130.806	rs12127701	PSMA5	protein_coding	0.0	.	.	.	.	-13.495960439766453	0.0	92.42711415811614	1.9097011416987888	0.0046321913990587	poorsig	9	0		0	0	.	0	0	.	-0.1550793653850413	0.1225614302361489
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109466546	109482134	109466546	+	170.904	rs12127701	SYPL2	protein_coding	0.96	signet	.	coloc	signet+	-13.74345685314808	2.054985245702309	94.08437963572472	1.9097011416987888	0.1480846945245381	coloc	3	0		0	0	.	0	0	.	-0.1874603701827009	-0.2246515998917452
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109483479	109492804	109483479	+	187.837	rs12127701	ATXN7L2	protein_coding	0.0	.	.	.	.	-13.84797220971926	0.0	94.64285041993196	1.9097011416987888	0.029867010762741	poorsig	1	0		0	0	.	0	0	.	-0.0392582556763734	0.065317858869166
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109494052	109502932	109494052	+	198.41	rs12127701	CYB561D1	protein_coding	0.0	.	.	.	.	-13.913231813157935	0.0	94.92323125471955	1.9097011416987888	0.0370354582074093	poorsig	0	0		0	0	.	0	0	.	0.0790023056816723	0.022290247808546
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109504178	109509738	109509738	-	214.096	rs12127701	AMIGO1	protein_coding	0.0	.	.	.	.	-14.010050326308322	0.0	93.9023414147541	1.9097011416987888	0.0121116455336789	poorsig	7	1	GPR183	0	0	.	0	0	.	-0.1835045124758776	-0.0172786278696797
1	109076012	109548406	rs12127701	15	472.394	PR	MYBPHL	1.0	9.0	coloc	109539872	109548406	109539872	+	244.23	rs12127701	GPR61	protein_coding	0.0	.	.	.	.	-14.19604605978236	0.0	96.6091849786408	1.9097011416987888	0.1506584359416529	poorsig	4	3	PMP22;SCN3B:omim;SLC12A7:exome	0	0	.	0	0	.	-0.2385083398125185	-0.2324736061391756
1	111989668	111989668	locus_KCND3	1	0.0		KCND3	1.0	1.0	.	111770662	111989668	111989668	-	0.0		KCND3	omim	1.0	signet	mindist	omim	signet+	-12.688588105764817	2.6813310543687003	95.57854330813564	1.9097011416987888	1.0	.	2	2	KCNH2:exome,omim;SCN1B:omim	0	0	.	0	0	.	0.1582074335125088	0.0993896569574893
1	115641970	116070054	rs12039739+rs4074536	4	428.084	QRS	CASQ2	1.0	2.0	omim	115641970	115698224	115641970	+	126.376	rs4074536	VANGL1	protein_coding	0.0	.	.	.	.	-13.468617202914722	0.0	93.61022602167	1.9097011416987888	0.004155478030469	poorsig	5	0		0	0	.	0	0	.	0.1477681591609498	0.034316233369207
1	115641970	116070054	rs12039739+rs4074536	4	428.084	QRS	CASQ2	1.0	2.0	omim	115700021	115768714	115768714	-	0.368	rs4074536	CASQ2	protein_coding	1.0	signet	mindist	omim	signet+	-12.690859507832862	2.6813310543687003	95.57854330813564	1.9097011416987888	0.9456131064899348	omim	9	3	GJA1;PAM;TRDN:omim	0	0	.	0	0	.	0.8413665871960088	0.3441964727747928
1	115641970	116070054	rs12039739+rs4074536	4	428.084	QRS	CASQ2	1.0	2.0	omim	115836377	115843917	115843917	-	53.427	rs12039739	NHLH2	protein_coding	0.0	.	.	.	.	-13.01835494894254	0.0	95.2867509569796	1.9097011416987888	0.0348556295387162	poorsig	0	0		0	0	.	0	0	.	-0.0735732930198913	-0.3399800040119665
1	115641970	116070054	rs12039739+rs4074536	4	428.084	QRS	CASQ2	1.0	2.0	omim	115976513	116070054	115976513	+	186.023	rs12039739	SLC22A15	protein_coding	0.0	.	.	.	.	-13.836775678872977	0.0	95.2867509569796	1.9097011416987888	0.0153757859408798	poorsig	0	0		0	0	.	0	0	.	0.0371834869832673	-0.0932826354347435
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154924740	154936719	154936719	-	231.453	rs11264339	PMVK	protein_coding	0.0	.	.	.	.	-14.117182733088336	0.0	95.38978206185767	1.9097011416987888	0.0089850621916147	poorsig	4	1	NPPA	0	0	.	0	0	.	0.1290653093221993	0.2261324455601713
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154944076	154956123	154956123	-	212.049	rs11264339	PBXIP1	protein_coding	0.0	.	.	.	.	-13.997415652304824	0.0	93.90098200190548	1.9097011416987888	0.0022853757726669	poorsig	6	0		0	0	.	0	0	.	0.0827319080244444	-0.0752179426645397
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154957026	154963853	154963853	-	204.319	rs11264339	PYGO2	protein_coding	0.0	.	.	.	.	-13.94970386429944	0.0	95.6706389340996	1.9097011416987888	0.0140679503167824	poorsig	3	1	CREBBP	0	0	.	0	0	.	0.0583057175189067	0.2106175740472415
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154962298	154974395	154974395	-	193.777	rs11264339	SHC1	protein_coding	0.0	.	.	.	.	-13.884635601795845	0.0	91.84296731669308	1.9097011416987888	0.0003267028711927	poorsig	20	4	FGFR1;GBF1;PRKCA:coloc;RFFL:coloc	0	0	.	0	0	.	0.4988709324796186	0.4131353681655368
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154974653	154979251	154974653	+	193.519	rs11264339	CKS1B	protein_coding	0.0	.	.	.	.	-13.883043151432922	0.0	94.4571288786615	1.9097011416987888	0.0044684868561369	poorsig	4	0		0	0	.	0	0	.	-0.0511455933813134	-0.0689941762249299
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154974653	154979251	154974653	+	193.519	rs11264339	CKS1B	protein_coding	0.0	.	.	.	.	-13.883043151432922	0.0	94.4571288786615	1.9097011416987888	0.0044684868561369	poorsig	4	0		0	0	.	0	0	.	-0.0511455933813134	-0.1580037214367585
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154974653	154979251	154974653	+	193.519	rs11264339	CKS1B	protein_coding	0.0	.	.	.	.	-13.883043151432922	0.0	94.4571288786615	1.9097011416987888	0.0044684868561369	poorsig	4	0		0	0	.	0	0	.	-0.0953666418242909	-0.0689941762249299
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154974653	154979251	154974653	+	193.519	rs11264339	CKS1B	protein_coding	0.0	.	.	.	.	-13.883043151432922	0.0	94.4571288786615	1.9097011416987888	0.0044684868561369	poorsig	4	0		0	0	.	0	0	.	-0.0953666418242909	-0.1580037214367585
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154983338	154993111	154983338	+	184.834	rs11264339	FLAD1	protein_coding	0.0	.	.	.	.	-13.829436828169433	0.0	93.62403992185811	1.9097011416987888	0.0020494412742311	poorsig	7	0		0	0	.	0	0	.	-0.017823471539062	0.1125765691219271
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	154993586	154994315	154993586	+	174.586	rs11264339	LENEP	protein_coding	0.0	.	.	.	.	-13.76618321840498	0.0	95.57854330813564	1.9097011416987888	0.0154147401291893	poorsig	0	0		0	0	.	0	0	.	-0.037396422363939	-0.2426288314860304
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155002630	155018523	155002630	+	165.542	rs11264339	ZBTB7B	protein_coding	0.0	.	.	.	.	-13.7103610436675	0.0	93.12409774341168	1.9097011416987888	0.0014003200433688	poorsig	28	6	AKAP9:omim;SP3;STK38;TBX3;TCF7L2;TTN:exome	0	0	.	0	0	.	0.2022098935052284	0.1156840565208131
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155018520	155033781	155033781	-	134.391	rs11264339	DCST2	protein_coding	0.0	.	.	.	.	-13.518088093065195	0.0	95.57854330813564	1.9097011416987888	0.0197552509763227	poorsig	0	0		0	0	.	0	0	.	0.0020676011434902	-0.0772061881260608
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155033824	155050930	155033824	+	134.348	rs11264339	DCST1	protein_coding	0.0	.	.	.	.	-13.517822684671376	0.0	95.57854330813564	1.9097011416987888	0.0197604948816115	poorsig	0	0		0	0	.	0	0	.	-0.1412306675339148	-0.2182840193402162
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155050566	155062775	155050566	+	117.606	rs11264339	ADAM15	protein_coding	0.0	.	.	.	.	-13.414486235151818	0.0	96.41786877906604	1.9097011416987888	0.0507213363345574	poorsig	6	3	SGIP1;SH3GL2;SORBS1	0	0	.	0	0	.	0.0214213330897917	0.1589105152679736
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155063737	155069553	155063737	+	104.435	rs11264339	EFNA4	protein_coding	0.0	.	.	.	.	-13.33319102689581	0.0	95.01630929109554	1.9097011416987888	0.0135458791236866	poorsig	2	0		0	0	.	0	0	.	0.202817826157924	0.0577231436178002
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155078837	155087538	155078837	+	89.335	rs11264339	EFNA3	protein_coding	0.0	.	.	.	.	-13.239989474647253	0.0	95.57854330813564	1.9097011416987888	0.0260891089764269	poorsig	0	0		0	0	.	0	0	.	-0.0082443343475424	-0.0751600518042091
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155078837	155087538	155078837	+	89.335	rs11264339	EFNA3	protein_coding	0.0	.	.	.	.	-13.239989474647253	0.0	95.57854330813564	1.9097011416987888	0.0260891089764269	poorsig	0	0		0	0	.	0	0	.	-0.0082443343475424	-0.1809182050430553
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155078837	155087538	155078837	+	89.335	rs11264339	EFNA3	protein_coding	0.0	.	.	.	.	-13.239989474647253	0.0	95.57854330813564	1.9097011416987888	0.0260891089764269	poorsig	0	0		0	0	.	0	0	.	-0.0465440575444046	-0.0751600518042091
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155078837	155087538	155078837	+	89.335	rs11264339	EFNA3	protein_coding	0.0	.	.	.	.	-13.239989474647253	0.0	95.57854330813564	1.9097011416987888	0.0260891089764269	poorsig	0	0		0	0	.	0	0	.	-0.0465440575444046	-0.1809182050430553
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155127876	155134899	155127876	+	40.296	rs11264339	EFNA1	protein_coding	0.0	.	.	coloc	signet+	-12.937306632215666	2.054985245702309	95.29704333695744	1.9097011416987888	0.2080307829289518	coloc	1	0		0	0	.	0	0	.	0.5125720866087999	0.0088860595296549
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155135344	155138857	155135344	+	32.828	rs11264339	SLC50A1	protein_coding	0.0	.	.	.	.	-12.891211983726116	0.0	94.7363386432633	1.9097011416987888	0.015928194417289	poorsig	3	0		0	0	.	0	0	.	0.0102759909957202	0.1882523374947466
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155139891	155140595	155140595	-	27.577	rs11264339	DPM3	protein_coding	0.0	.	.	.	.	-12.858801298238886	0.0	95.29704333695744	1.9097011416987888	0.0288239359655537	poorsig	1	0		0	0	.	0	0	.	-0.1959188785779321	0.1748492449797151
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155169408	155173475	155173475	-	5.303	rs11264339	KRTCAP2	protein_coding	0.0	.	mindist	.	.	-12.721319750239925	0.0	95.01630929109554	1.9097011416987888	0.0249769563553523	mindist	2	0		0	0	.	0	0	.	-0.1249130977736379	0.0316808055156237
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155173787	155184971	155173787	+	5.615	rs11264339	TRIM46	protein_coding	0.0	.	.	.	.	-12.723245504167178	0.0	95.01630929109554	1.9097011416987888	0.0249289031677181	poorsig	2	0		0	0	.	0	0	.	-0.1439620673556007	0.0235056365845403
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155185824	155192916	155192916	-	24.744	rs11264339	MUC1	protein_coding	0.0	.	.	.	.	-12.84131520568788	0.0	93.07240615004312	1.9097011416987888	0.0031710255645681	poorsig	8	0		0	0	.	0	0	.	0.0225096349648317	0.1291066112340159
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155195588	155209051	155195588	+	27.416	rs11264339	THBS3	protein_coding	0.0	.	.	coloc	signet+	-12.857807559834116	2.054985245702309	94.83034908643704	1.9097011416987888	0.1412442816711606	coloc	5	1	MAP3K7	0	0	.	0	0	.	0.1641107478883827	0.1735954704932802
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155208695	155213824	155208695	+	40.523	rs11264339	MTX1	protein_coding	0.0	.	.	.	.	-12.938707741643508	0.0	94.17867749489848	1.9097011416987888	0.0086966149732443	poorsig	5	0		0	0	.	0	0	.	-0.1009092548327374	0.0822307546490303
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155213821	155227574	155213821	+	45.649	rs11264339	GBAP1	transcribed_unprocessed_pseudogene	1.0	signet	.	coloc	signet+	-12.97034689110219	2.054985245702309	95.57854330813564	1.9097011416987888	0.2667056926937373	coloc	0	0		0	0	.	0	0	.		
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155234452	155244699	155244699	-	76.527	rs11264339	GBA	protein_coding	0.0	.	.	.	.	-13.160934807018146	0.0	94.4571288786615	1.9097011416987888	0.0091995832563039	poorsig	4	0		0	0	.	0	0	.	0.0050122155768849	0.0532971959134523
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155247205	155255483	155255483	-	87.311	rs11264339	FAM189B	protein_coding	0.0	.	.	.	.	-13.22749676327301	0.0	94.83034908643704	1.9097011416987888	0.0125010974483429	poorsig	6	1	SNTA1:omim	0	0	.	0	0	.	0.0066046492207279	0.1151467931082164
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155255979	155262430	155255979	+	87.807	rs11264339	SCAMP3	protein_coding	0.0	.	.	.	.	-13.230558218234286	0.0	94.27394053804886	1.9097011416987888	0.007144525742005	poorsig	8	1	SOCS6	0	0	.	0	0	.	0.3012157958820872	0.3403830417377801
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155277463	155289848	155277463	+	109.291	rs11264339	HCN3	protein_coding	0.0	.	.	.	.	-13.363163658532828	0.0	95.95225940701228	1.9097011416987888	0.0335172375973356	poorsig	2	1	HCN4:omim	0	0	.	0	0	.	0.2264457855854181	0.1047682206155225
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155262868	155278491	155278491	-	110.319	rs11264339	CLK2	protein_coding	0.0	.	.	.	.	-13.369508770831604	0.0	93.44495537153406	1.9097011416987888	0.0027139651319667	poorsig	9	1	MKLN1	0	0	.	0	0	.	-0.0195330233712654	0.2922518333356832
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155289293	155301438	155301438	-	133.266	rs11264339	PKLR	protein_coding	0.0	.	.	.	.	-13.511144268808268	0.0	95.57854330813564	1.9097011416987888	0.019892905337999	poorsig	0	0		0	0	.	0	0	.	-0.3054785987413425	0.2056329890764241
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155308748	155320666	155308748	+	140.576	rs11264339	FDPS	protein_coding	0.0	.	.	.	.	-13.556263695757735	0.0	94.55176799762302	1.9839630046310008	0.0073355344942262	poorsig	7	1	FGFR1	1	1	SREBF1	0	0	.	-0.063345389491153	-0.0611898931987851
1	154936719	155331114	rs11264339	30	394.395	PR	KRTCAP2	3.0	24.0	coloc	155320894	155331114	155320894	+	152.722	rs11264339	RUSC1	protein_coding	0.0	.	.	.	.	-13.631232308579651	0.0	94.55176799762302	1.9097011416987888	0.006318613506456	poorsig	7	1	TRIM74	0	0	.	0	0	.	0.1077665205162661	0.0540942236424405
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156242184	156243317	156242184	+	244.553	rs1171563	BGLAP	protein_coding	0.0	.	.	.	.	-14.19803970888013	0.0	93.61433182458374	1.955500609805128	0.0241648472356849	poorsig	0	0		0	0	.	0	0	.	0.0742857613781036	-0.1541669151021037
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156243320	156248117	156248117	-	238.62	rs1171563	PAQR6	protein_coding	0.0	.	.	.	.	-14.161419522821143	0.0	93.33619750558788	1.9097011416987888	0.0181303146987226	poorsig	1	0		0	0	.	0	0	.	-0.0947385646690754	-0.13781190747988
1	156242184	156736960	rs1171563	20	494.776	HR	MEF2D	0.0	12.0	poorsig	156249224	156282825	156282825	-	203.912	rs1171563	SMG5	protein_coding	0.0	.	.	.	.	-13.947191742990489	0.0	91.41044005967596	1.9097011416987888	0.0032741415625884	poorsig	8	0		0	0	.	0	0	.	0.0686989047506095	0.4275505496339672
